date,amount,type,category,subcategory,description,payment_mode,is_fixed_expense,recurring_frequency,recurring_id,is_anomaly,month,day_of_week,is_weekend
2024-05-07,28.52,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,5,Tuesday,False
2024-05-07,2141.85,Expense,Shopping-Clothes,Clohtes,Clothes - Shopping-Clothes,UPI,False,,,False,5,Tuesday,False
2024-05-08,34.54,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Acrd,False,,,False,5,Wednesday,False
2024-05-08,375.83,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,5,Wednesday,False
2024-05-08,56.55,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,5,Wednesday,False
2024-05-08,409.76,Expense,Entertainment,Movie,No Description,UPI,False,,,False,5,Wednesday,False
2024-05-08,399.0,Expense,Phone Recharge,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,5,Wednesday,False
2024-05-09,29.44,Expense,Travel-Public,Bus,Bus - Travel-Public,Card,False,,,False,5,Thursday,False
2024-05-09,111.2,Expense,Stationery,Stationery,Stationery - Stationery,UPI,False,,,False,5,Thursday,False
2024-05-09,58.57,Income,Bank Interest,Interest,Bank Interest Credited,Bank,False,,,False,5,Thursday,False
2024-05-10,817.56,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,5,Friday,False
2024-05-10,1448.52,Expense,Electricity Bill,Electricity,Electric Bill,Bnak,True,Monthly,RECUR_006,False,5,Friday,False
2024-05-11,202.78,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,5,Saturday,True
2024-05-11,80.59,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,5,Saturday,True
2024-05-12,329.69,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,5,Sunday,True
2024-05-12,1573.06,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,True,5,Sunday,True
2024-05-12,461.02,Expense,Food-Restaurant,Rsetaurant,Restaurant - Food-Restaurant,Card,False,,,False,5,Sunday,True
2024-05-12,63.53,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,5,Sunday,True
2024-05-13,364.28,Expense,Food-Restaurant,Restaurant,No Description,Card,False,,,False,5,Monday,False
2024-05-13,104.25,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,5,Monday,False
2024-05-13,276.88,Expense,Medical,Pahrmacy,Pharmacy - Medical,Card,False,,,False,5,Monday,False
2024-05-13,83.49,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,5,Monday,False
2024-05-14,48.47,Expense,Stationery,Stationery,Stationery - Stationery,Card,False,,,False,5,Tuesday,False
2024-05-15,47.05,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,5,Wednesday,False
2024-05-15,116.18,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,5,Wednesday,False
2024-05-15,95.03,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Card,False,,,False,5,Wednesday,False
2024-05-15,728.47,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,5,Wednesday,False
2024-05-15,8519.97,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,5,Wednesday,False
2024-05-16,548.26,Expense,Food-Restaurant,Zomato,Zomato - Food-Restauarnt,Crad,False,,,False,5,Thursday,False
2024-05-16,627.67,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,5,Thursday,False
2024-05-16,41.19,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,5,Thursday,False
2024-05-16,308.8,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,5,Thursday,False
2024-05-16,40.66,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,5,Thursday,False
2024-05-17,146.08,Expense,Medical,Pharmacy,Pharmacy - Medical,Acrd,False,,,False,5,Friday,False
2024-05-17,117.06,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,5,Friday,False
2024-05-17,268.2,Expense,Groceries,Local Kirana,Locla Kirana - Groceries,UPI,False,,,False,5,Friday,False
2024-05-17,2170.0,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,5,Friday,False
2024-05-17,41.18,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,5,Friday,False
2024-05-18,76.94,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Card,False,,,False,5,Saturday,True
2024-05-18,749.82,Expense,Repairs,Vehicle Repair,Vehicle Repari - Repairs,UPI,False,,,False,5,Saturday,True
2024-05-18,167.84,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,5,Saturday,True
2024-05-18,78.36,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,True,5,Saturday,True
2024-05-19,1642.21,Expense,Repairs,Vehicle Repair,Vehicle Repair - Repairs,Cash,False,,,False,5,Sunday,True
2024-05-19,292.11,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Sunday,True
2024-05-19,288.46,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Sunday,True
2024-05-19,430.54,Expense,Food-Resaturant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,5,Sunday,True
2024-05-20,268.46,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Monday,False
2024-05-20,540.22,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,5,Monday,False
2024-05-20,31.16,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,5,Monday,False
2024-05-21,85.99,Expense,Food-Snacks,Coffee,No Description,UPI,False,,,False,5,Tuesday,False
2024-05-21,752.18,Expense,Groceries,Local Kirana,Local Kiran A- Groceries,UPI,False,,,False,5,Tuesday,False
2024-05-21,100.28,Expense,Foods-Nacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,5,Tuesday,False
2024-05-22,1755.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,5,Wednesday,False
2024-05-22,34.54,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,5,Wednesday,False
2024-05-22,49.4,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,5,Wednesday,False
2024-05-22,97.11,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,5,Wednesday,False
2024-05-22,141.39,Expense,Stationery,Stationery,Stationery - Stationery,Card,False,,,False,5,Wednesday,False
2024-05-22,47.73,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,5,Wednesday,False
2024-05-23,316.68,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Thursday,False
2024-05-23,2435.47,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,5,Thursday,False
2024-05-23,30.78,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,5,Thursday,False
2024-05-23,804.95,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Csah,False,,,False,5,Thursday,False
2024-05-23,104.72,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,5,Thursday,False
2024-05-23,208.31,Expense,Salon,Haircut,Haircut - Salon,Card,False,,,False,5,Thursday,False
2024-05-24,103.83,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,5,Friday,False
2024-05-24,443.77,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,5,Friday,False
2024-05-24,188.87,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,5,Friday,False
2024-05-24,2874.0,Expense,Atm Withdrawal,Cash Withdrawal,Atm Cash Withdrawal,Bank,False,,,False,5,Friday,False
2024-05-24,94.68,Expense,Miscellaneous,Misc,Misc -M Iscellaneous,UPI,False,,,False,5,Friday,False
2024-05-24,639.47,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,5,Friday,False
2024-05-24,91.85,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,Cash,False,,,False,5,Friday,False
2024-05-25,449.55,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,5,Saturday,True
2024-05-25,454.52,Expense,Shopping-Other,Misc,Misc - Shopping-Other,UPI,False,,,False,5,Saturday,True
2024-05-25,163.21,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,5,Saturday,True
2024-05-25,304.34,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,5,Saturday,True
2024-05-26,451.6,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Sunday,True
2024-05-26,487.72,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,5,Sunday,True
2024-05-26,57.03,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,5,Sunday,True
2024-05-27,139.68,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,5,Monday,False
2024-05-27,327.67,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,5,Monday,False
2024-05-27,308.9,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,5,Monday,False
2024-05-27,35.93,Expense,Travel-Public,Metro,Metro - Travel-Public,Card,False,,,False,5,Monday,False
2024-05-27,203.77,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,5,Monday,False
2024-05-27,79.4,Expense,Unknown,Sandwich,Sandwich - Food-Snacks,Card,False,,,False,5,Monday,False
2024-05-28,479.34,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,Card,False,,,False,5,Tuesday,False
2024-05-28,312.37,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,5,Tuesday,False
2024-05-28,34.6,Expense,Miscellaneous,Misc,Misc - Miscellaenous,Card,False,,,False,5,Tuesday,False
2024-05-28,742.64,Expense,Travelf-Uel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,5,Tuesday,False
2024-05-28,334.42,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,5,Tuesday,False
2024-05-29,495.48,Expense,Repairs,Plumber,Plumber-  Repairs,UPI,False,,,False,5,Wednesday,False
2024-05-29,428.77,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,5,Wednesday,False
2024-05-29,579.24,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,5,Wednesday,False
2024-05-29,88.19,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,Card,False,,,False,5,Wednesday,False
2024-05-29,857.12,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,5,Wednesday,False
2024-05-30,575.21,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,Cadr,False,,,False,5,Thursday,False
2024-05-30,257.16,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,5,Thursday,False
2024-05-30,380.94,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,5,Thursday,False
2024-05-30,1490.68,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,Card,False,,,False,5,Thursday,False
2024-05-30,70.91,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,5,Thursday,False
2024-05-30,697.23,Expense,Shopping-Other,Gadgets,Gadgets - Shopping-Other,UPI,False,,,False,5,Thursday,False
2024-05-31,71.84,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,5,Friday,False
2024-05-31,82.49,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,UPI,False,,,False,5,Friday,False
2024-05-31,338.66,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,5,Friday,False
2024-05-31,286.51,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,True,5,Friday,False
2024-05-31,167.6,Expense,Medical,Pharmacy,Pharmacy - Medical,Card,False,,,False,5,Friday,False
2024-05-31,982.23,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,Card,False,,,False,5,Friday,False
2024-06-01,577.95,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,6,Saturday,True
2024-06-01,314.08,Expense,Fruits & Household,Fruits,Fruits - Fruits & Household,Card,False,,,False,6,Saturday,True
2024-06-01,131.06,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,6,Saturday,True
2024-06-01,368.82,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Saturday,True
2024-06-02,4200.0,Expense,Mess Fee,Monthly Mess,No Description,UPI,True,Monthly,RECUR_002,False,6,Sunday,True
2024-06-02,369.79,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-02,686.6,Expense,Reparis,Laptop Repair,No Description,Card,False,,,False,6,Sunday,True
2024-06-03,105.04,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,6,Monday,False
2024-06-03,510.76,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,6,Monday,False
2024-06-03,32.01,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,Cash,False,,,False,6,Monday,False
2024-06-03,806.05,Expense,Shopping-Clothes,Shoes,Shose - Shopping-Clothes,UPI,False,,,False,6,Monday,False
2024-06-03,485.19,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Monday,False
2024-06-03,402.92,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,6,Monday,False
2024-06-04,59427.0,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,False,6,Tuesday,False
2024-06-04,263.21,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Tuesday,False
2024-06-05,773.36,Expense,Repairs,Laptop Repair,Laptop Repair - Repairs,Card,False,,,False,6,Wednesday,False
2024-06-05,314.89,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Wednesday,False
2024-06-05,94.25,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,6,Wednesday,False
2024-06-05,705.2,Expense,Shopping-Clothes,Clothes,Clothes - Shoppingc-Lothes,Cadr,False,,,False,6,Wednesday,False
2024-06-05,10900.0,Expense,Rent,1Bhk Rent,Monthly Rnet,Bank,True,Monthly,RECUR_001,False,6,Wednesday,False
2024-06-05,152.03,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,6,Wednesday,False
2024-06-05,112.7,Expense,Medical,Pahrmacy,Phramacy - Medical,UPI,False,,,False,6,Wednesday,False
2024-06-06,830.05,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,6,Thursday,False
2024-06-06,2200.0,Expense,Loan Emi,Personal Loan,Emi Payment,Bnak,True,Monthly,RECUR_003,False,6,Thursday,False
2024-06-06,30.6,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,6,Thursday,False
2024-06-06,784.52,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,6,Thursday,False
2024-06-06,1182.04,Expense,Shopping-Clothes,Clothes,Clothes - Shopping-Clothes,UPI,False,,,False,6,Thursday,False
2024-06-07,144.67,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,6,Friday,False
2024-06-07,499.0,Expense,Insurance,Health Insurance,Monthly Insurance,UPI,True,Monthly,RECUR_004,False,6,Friday,False
2024-06-07,319.92,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,6,Friday,False
2024-06-07,199.78,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,6,Friday,False
2024-06-08,135.31,Expense,Salon,Haicrut,Haircut - Salon,UPI,False,,,False,6,Saturday,True
2024-06-08,399.0,Expense,Phone Recharge,Mobile Plan,Monthly Recharge,UPI,True,Monthly,RECUR_005,False,6,Saturday,True
2024-06-08,619.62,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,6,Saturday,True
2024-06-09,434.94,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-09,452.75,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-09,497.76,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-09,35.0,Expense,Food-Snacks,Sandwich,Sandwich - Fodo-Snacks,UPI,False,,,False,6,Sunday,True
2024-06-09,619.93,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,6,Sunday,True
2024-06-09,260.93,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-10,1326.19,Expense,Electriciyt Bill,Electricity,Electric Bill,Bank,True,Monthly,RECUR_006,False,6,Monday,False
2024-06-10,884.44,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Card,False,,,False,6,Monday,False
2024-06-10,480.4,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,6,Monday,False
2024-06-10,250.48,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,6,Monday,False
2024-06-11,180.22,Expense,Food-Snacks,Sandwich,Sandwich - Foo-Dsnacks,UPI,False,,,True,6,Tuesday,False
2024-06-11,346.25,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Tuesday,False
2024-06-11,782.15,Expense,Tarvel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,6,Tuesday,False
2024-06-12,95.23,Expense,Miscellaneous,Misc,Misc - Miscellaneous,Card,False,,,False,6,Wednesday,False
2024-06-12,201.82,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,6,Wednesday,False
2024-06-13,342.26,Expense,Entertainment,Omvie,Movie - Entertainment,UPI,False,,,False,6,Thursday,False
2024-06-13,41.14,Income,Banki Nterest,Interest,Bank Interest Credited,Bank,False,,,False,6,Thursday,False
2024-06-13,99.42,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,6,Thursday,False
2024-06-13,109.84,Expense,Travel-Public,Auto,No Description,Card,False,,,False,6,Thursday,False
2024-06-14,317.3,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Friday,False
2024-06-14,584.58,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,6,Friday,False
2024-06-14,885.52,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,6,Friday,False
2024-06-15,14316.73,Expense,Credit Card Payment,Cc Bill,Credit Card Payment,Bank,True,Monthly,,False,6,Saturday,True
2024-06-15,76.35,Expense,Food-Snacks,Coffee,Coffee - Food-Snacks,Card,False,,,False,6,Saturday,True
2024-06-15,884.22,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Cahs,False,,,False,6,Saturday,True
2024-06-15,631.48,Expense,Trave-Lfuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,6,Saturday,True
2024-06-16,434.55,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,Card,False,,,False,6,Sunday,True
2024-06-16,71.0,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,6,Sunday,True
2024-06-16,426.29,Expense,Food-Restauarnt,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-16,546.26,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-17,105.54,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,6,Monday,False
2024-06-17,73.69,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,6,Monday,False
2024-06-18,684.91,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,6,Tuesday,False
2024-06-18,199.26,Expense,Salon,Haircut,Haircut - Salon,Csah,False,,,False,6,Tuesday,False
2024-06-18,268.23,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,6,Tuesday,False
2024-06-18,843.69,Expense,Groceries,Local Kirana,No Description,UPI,False,,,False,6,Tuesday,False
2024-06-18,46.29,Expense,Food-Snacks,Snacks,Snacks - Food-Snacks,UPI,False,,,False,6,Tuesday,False
2024-06-18,38.74,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Cash,False,,,False,6,Tuesday,False
2024-06-18,388.94,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Tuesday,False
2024-06-19,326.23,Expense,Medical,Pharmacy,No Description,UPI,False,,,False,6,Wednesday,False
2024-06-19,419.74,Expense,Grocerise,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,6,Wednesday,False
2024-06-19,222.48,Expense,Medical,Pharmacy,Pharmacy - Medical,UPI,False,,,False,6,Wednesday,False
2024-06-19,875.21,Expense,Groceries,Local Kirana,Local Kirana - Groceries,Cadr,False,,,False,6,Wednesday,False
2024-06-19,736.1,Expense,Salon,Haircut,No Description,UPI,False,,,True,6,Wednesday,False
2024-06-20,711.68,Expense,Groceries,Big Bazaar,Big Bazaar - Groceries,UPI,False,,,False,6,Thursday,False
2024-06-20,399.25,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,6,Thursday,False
2024-06-21,28.97,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,6,Friday,False
2024-06-21,412.4,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Friday,False
2024-06-21,61.88,Expense,Food-Snakcs,Tea,Tea - Food-Snacks,UPI,False,,,False,6,Friday,False
2024-06-21,788.92,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,UPI,False,,,False,6,Friday,False
2024-06-21,222.1,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,6,Friday,False
2024-06-22,358.95,Expense,Groceries,Local Kirana,Local Kirana - Groceries,UPI,False,,,False,6,Saturday,True
2024-06-22,896.28,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,6,Saturday,True
2024-06-22,34.03,Expense,Food-Snacks,Tea,Tea - Food-Snacks,UPI,False,,,False,6,Saturday,True
2024-06-22,88.72,Expense,Travel-Pulbic,Auto,Auto - Travel-Public,UPI,False,,,False,6,Saturday,True
2024-06-22,101.57,Expense,Stationery,Stationery,Stationery - Stationery,Cash,False,,,False,6,Saturday,True
2024-06-22,290.86,Expense,Shopping-Toher,Misc,Misc - Shopping-Other,UPI,False,,,False,6,Saturday,True
2024-06-23,136.61,Expense,Salon,Haircut,Haircut - Salon,UPI,False,,,False,6,Sunday,True
2024-06-23,277.03,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-23,417.65,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,6,Sunday,True
2024-06-23,299.67,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-23,474.39,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-06-25,425.62,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,UPI,False,,,False,6,Tuesday,False
2024-06-25,423.77,Expense,Travel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,6,Tuesday,False
2024-06-25,23.55,Expense,Travel-Public,Bus,Bus - Travel-Public,UPI,False,,,False,6,Tuesday,False
2024-06-26,268.36,Expense,Groceries,Grocery Shop,No Description,Card,False,,,False,6,Wednesday,False
2024-06-26,54.66,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,6,Wednesday,False
2024-06-26,323.91,Expense,Entertainment,Movie,Movie - Entertainment,Card,False,,,False,6,Wednesday,False
2024-06-26,57.24,Expense,Travel-Public,Metro,Metro - Travel-Public,UPI,False,,,False,6,Wednesday,False
2024-06-27,264.97,Expense,Fruits & Household,Household,Household - Fruits & Household,UPI,False,,,False,6,Thursday,False
2024-06-27,237.27,Expense,Shopping-Other,Accessroies,Accessories - Shopping-Other,UPI,False,,,False,6,Thursday,False
2024-06-27,321.55,Expense,Stationery,Stationery,Stationery - Stationery,UPI,False,,,True,6,Thursday,False
2024-06-28,309.04,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,6,Friday,False
2024-06-29,251.01,Expense,Entertainment,Movie,Movie - Entertainment,UPI,False,,,False,6,Saturday,True
2024-06-29,685.25,Expense,Groceries,Grocery Shop,Grocery Shop - Groceries,Card,False,,,False,6,Saturday,True
2024-06-29,544.3,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,6,Saturday,True
2024-06-29,446.99,Expense,Food-Restaurant,Dineout,Dineout - Food-Restaurant,UPI,False,,,False,6,Saturday,True
2024-06-29,425.41,Expense,Food-Restaurant,Zomato,No Description,UPI,False,,,False,6,Saturday,True
2024-06-29,545.02,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Saturday,True
2024-06-29,410.53,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,6,Saturday,True
2024-06-30,544.86,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,Card,False,,,False,6,Sunday,True
2024-06-30,486.35,Expense,Food-Restaurant,Restaurant,Restaurant - Food-Restaurant,UPI,False,,,False,6,Sunday,True
2024-07-01,186169.08,Income,Salary,Monthly Salary,Salary Credited,Bank,False,,,True,7,Monday,False
2024-07-01,333.23,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,Card,False,,,False,7,Monday,False
2024-07-02,630.3,Expense,Shopping-Other,Accessories,Accessories - Shopping-Other,UPI,False,,,False,7,Tuesday,False
2024-07-02,1620.61,Expense,Shopping-Clothes,Shoes,Shoes - Shopping-Clothes,UPI,False,,,False,7,Tuesday,False
2024-07-02,96.29,Expense,Food-Snacks,Sandwich,Sandwich - Food-Snacks,UPI,False,,,False,7,Tuesday,False
2024-07-02,4200.0,Expense,Mess Fee,Monthly Mess,Mess Monthly Fee,UPI,True,Monthly,RECUR_002,False,7,Tuesday,False
2024-07-02,520.07,Expense,Food-Restaurant,Zomato,Zomato - Food-Restaurant,UPI,False,,,False,7,Tuesday,False
2024-07-02,169.86,Expense,Salon,Haircut,Haircut - Salon,Card,False,,,False,7,Tuesday,False
2024-07-03,197.49,Expense,Travel-Public,Auto,Auto - Travel-Public,UPI,False,,,False,7,Wednesday,False
2024-07-03,100.93,Expense,Food-Snacks,Tea,Tea - Food-Snacks,Card,False,,,False,7,Wednesday,False
2024-07-03,103.25,Expense,Miscellaneous,Misc,Misc - Miscellaneous,UPI,False,,,False,7,Wednesday,False
2024-07-04,551.88,Expense,Rtavel-Fuel,Fuel,Fuel - Travel-Fuel,Card,False,,,False,7,Thursday,False
